CustomerID,Recency,Monetary,Frequency,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,CustomerID
12920.0,17,65.31,24,High,Low,Low,"High, Low, Low",12920
12921.0,9,1391.89,651,High,High,High,"High, High, High",12921
12922.0,161,44.8,26,Low,Low,Low,"Low, Low, Low",12922
12923.0,64,75.21000000000001,28,Low,Low,Low,"Low, Low, Low",12923
12924.0,88,72.0,25,Low,Low,Low,"Low, Low, Low",12924
12925.0,5,67.92,41,High,High,Low,"High, High, Low",12925
12928.0,35,157.36,79,High,High,High,"High, High, High",12928
12929.0,312,18.55,5,Low,Low,Low,"Low, Low, Low",12929
12930.0,78,61.7,23,Low,Low,Low,"Low, Low, Low",12930
12931.0,67,3.26,3,Low,Low,Low,"Low, Low, Low",12931
12933.0,24,235.98,97,High,High,High,"High, High, High",12933
12935.0,2,186.43,114,High,High,High,"High, High, High",12935
12936.0,17,122.26,60,High,High,High,"High, High, High",12936
12937.0,15,248.9,114,High,High,High,"High, High, High",12937
12938.0,26,11.15,8,High,Low,Low,"High, Low, Low",12938
12939.0,335,3.39,1,Low,Low,Low,"Low, Low, Low",12939
12940.0,55,173.31,78,Low,High,High,"Low, High, High",12940
12942.0,131,196.09,65,Low,High,High,"Low, High, High",12942
12944.0,36,63.26,27,High,Low,Low,"High, Low, Low",12944
12945.0,288,42.050000000000004,15,Low,Low,Low,"Low, Low, Low",12945
12947.0,144,166.08,85,Low,High,High,"Low, High, High",12947
12948.0,16,272.52,107,High,High,High,"High, High, High",12948
12949.0,31,444.96000000000004,193,High,High,High,"High, High, High",12949
12950.0,8,14.17,11,High,Low,Low,"High, Low, Low",12950
12951.0,9,155.43,60,High,High,High,"High, High, High",12951
12952.0,6,169.79,63,High,High,High,"High, High, High",12952
12953.0,10,31.8,10,High,Low,Low,"High, Low, Low",12953
12955.0,1,233.53,148,High,High,High,"High, High, High",12955
12956.0,306,49.54,16,Low,Low,Low,"Low, Low, Low",12956
12957.0,10,462.95,214,High,High,High,"High, High, High",12957
12962.0,7,35.02,15,High,Low,Low,"High, Low, Low",12962
12963.0,8,234.32,86,High,High,High,"High, High, High",12963
12965.0,89,271.71,95,Low,High,High,"Low, High, High",12965
12966.0,10,21.73,9,High,Low,Low,"High, Low, Low",12966
12967.0,358,28.95,9,Low,Low,Low,"Low, Low, Low",12967
12968.0,112,6.5,4,Low,Low,Low,"Low, Low, Low",12968
12970.0,7,246.63,144,High,High,High,"High, High, High",12970
12971.0,4,494.0,215,High,High,High,"High, High, High",12971
12974.0,198,17.8,4,Low,Low,Low,"Low, Low, Low",12974
12976.0,212,29.41,19,Low,Low,Low,"Low, Low, Low",12976
12977.0,156,9.57,7,Low,Low,Low,"Low, Low, Low",12977
12981.0,30,32.47,20,High,Low,Low,"High, Low, Low",12981
12982.0,243,51.35,27,Low,Low,Low,"Low, Low, Low",12982
12984.0,19,15.4,4,High,Low,Low,"High, Low, Low",12984
12985.0,1,135.06,64,High,High,High,"High, High, High",12985
12987.0,74,56.75,21,Low,Low,Low,"Low, Low, Low",12987
12988.0,292,231.64000000000001,77,Low,High,High,"Low, High, High",12988
12989.0,3,106.34,41,High,High,High,"High, High, High",12989
12990.0,31,24.7,12,High,Low,Low,"High, Low, Low",12990
12991.0,23,70.66,30,High,Low,Low,"High, Low, Low",12991
12993.0,23,57.72,27,High,Low,Low,"High, Low, Low",12993
12994.0,4,135.51,49,High,High,High,"High, High, High",12994
12997.0,22,135.85,51,High,High,High,"High, High, High",12997
12999.0,205,31.83,23,Low,Low,Low,"Low, Low, Low",12999
13000.0,260,58.14,25,Low,Low,Low,"Low, Low, Low",13000
13001.0,4,725.76,302,High,High,High,"High, High, High",13001
13002.0,318,9.8,6,Low,Low,Low,"Low, Low, Low",13002
13003.0,151,12.25,5,Low,Low,Low,"Low, Low, Low",13003
13004.0,12,618.18,375,High,High,High,"High, High, High",13004
13005.0,174,62.85,19,Low,Low,Low,"Low, Low, Low",13005
13006.0,56,0.48,2,Low,Low,Low,"Low, Low, Low",13006
13008.0,323,24.28,14,Low,Low,Low,"Low, Low, Low",13008
13011.0,372,12.65,3,Low,Low,Low,"Low, Low, Low",13011
13012.0,9,179.1,77,High,High,High,"High, High, High",13012
13013.0,1,531.16,201,High,High,High,"High, High, High",13013
13014.0,11,191.57,73,High,High,High,"High, High, High",13014
13015.0,53,393.09000000000003,154,Low,High,High,"Low, High, High",13015
13016.0,73,85.54,43,Low,High,High,"Low, High, High",13016
13018.0,16,769.43,423,High,High,High,"High, High, High",13018
13021.0,4,235.06,99,High,High,High,"High, High, High",13021
13023.0,64,86.66,29,Low,Low,High,"Low, Low, High",13023
13026.0,1,17.71,20,High,Low,Low,"High, Low, Low",13026
13028.0,23,44.95,43,High,High,Low,"High, High, Low",13028
13029.0,31,11.23,7,High,Low,Low,"High, Low, Low",13029
13030.0,11,188.26,88,High,High,High,"High, High, High",13030
13032.0,52,154.68,59,Low,High,High,"Low, High, High",13032
13033.0,357,29.05,11,Low,Low,Low,"Low, Low, Low",13033
13034.0,55,72.82000000000001,36,Low,Low,Low,"Low, Low, Low",13034
13035.0,74,35.25,17,Low,Low,Low,"Low, Low, Low",13035
13037.0,138,78.23,36,Low,Low,Low,"Low, Low, Low",13037
13038.0,80,68.73,27,Low,Low,Low,"Low, Low, Low",13038
13040.0,9,120.57000000000001,43,High,High,High,"High, High, High",13040
13043.0,273,15.75,5,Low,Low,Low,"Low, Low, Low",13043
13044.0,291,53.64,28,Low,Low,Low,"Low, Low, Low",13044
13045.0,99,28.27,18,Low,Low,Low,"Low, Low, Low",13045
13046.0,31,67.4,27,High,Low,Low,"High, Low, Low",13046
13047.0,32,463.62,149,High,High,High,"High, High, High",13047
13048.0,14,232.18,134,High,High,High,"High, High, High",13048
13049.0,64,30.52,11,Low,Low,Low,"Low, Low, Low",13049
13050.0,15,789.3,350,High,High,High,"High, High, High",13050
13052.0,212,15.77,10,Low,Low,Low,"Low, Low, Low",13052
13055.0,78,145.8,71,Low,High,High,"Low, High, High",13055
13058.0,25,36.65,7,High,Low,Low,"High, Low, Low",13058
13059.0,250,20.5,6,Low,Low,Low,"Low, Low, Low",13059
13060.0,254,27.939999999999998,11,Low,Low,Low,"Low, Low, Low",13060
13061.0,72,17.830000000000002,8,Low,Low,Low,"Low, Low, Low",13061
13062.0,191,12.15,4,Low,Low,Low,"Low, Low, Low",13062
13064.0,13,158.38,59,High,High,High,"High, High, High",13064
13065.0,373,23.560000000000002,9,Low,Low,Low,"Low, Low, Low",13065
13066.0,24,90.67,43,High,High,High,"High, High, High",13066
13067.0,82,42.0,13,Low,Low,Low,"Low, Low, Low",13067
13069.0,1,603.44,391,High,High,High,"High, High, High",13069
13070.0,192,18.72,9,Low,Low,Low,"Low, Low, Low",13070
13072.0,267,23.450000000000003,7,Low,Low,Low,"Low, Low, Low",13072
13075.0,130,32.98,16,Low,Low,Low,"Low, Low, Low",13075
13077.0,1,179.59,104,High,High,High,"High, High, High",13077
13078.0,3,868.9,270,High,High,High,"High, High, High",13078
13079.0,4,25.0,6,High,Low,Low,"High, Low, Low",13079
13080.0,179,3.4699999999999998,6,Low,Low,Low,"Low, Low, Low",13080
13081.0,12,1661.24,849,High,High,High,"High, High, High",13081
13082.0,126,125.75,54,Low,High,High,"Low, High, High",13082
13083.0,4,27.37,15,High,Low,Low,"High, Low, Low",13083
13085.0,158,37.18,14,Low,Low,Low,"Low, Low, Low",13085
13089.0,4,3282.76,1512,High,High,High,"High, High, High",13089
13090.0,9,267.21,116,High,High,High,"High, High, High",13090
13091.0,28,19.16,15,High,Low,Low,"High, Low, Low",13091
13092.0,71,51.69,15,Low,Low,Low,"Low, Low, Low",13092
13093.0,276,263.27,109,Low,High,High,"Low, High, High",13093
13094.0,206,5.9,2,Low,Low,Low,"Low, Low, Low",13094
13095.0,71,3.87,5,Low,Low,Low,"Low, Low, Low",13095
13097.0,33,984.35,342,High,High,High,"High, High, High",13097
13098.0,1,727.14,357,High,High,High,"High, High, High",13098
13101.0,234,13.4,6,Low,Low,Low,"Low, Low, Low",13101
13102.0,1,452.8,255,High,High,High,"High, High, High",13102
13103.0,40,14.74,6,High,Low,Low,"High, Low, Low",13103
13104.0,3,33.49,16,High,Low,Low,"High, Low, Low",13104
13106.0,133,4.25,1,Low,Low,Low,"Low, Low, Low",13106
13107.0,44,87.02,49,High,High,High,"High, High, High",13107
13108.0,373,5.85,5,Low,Low,Low,"Low, Low, Low",13108
13109.0,60,115.95,45,Low,High,High,"Low, High, High",13109
13110.0,31,308.28000000000003,104,High,High,High,"High, High, High",13110
13113.0,1,385.62,151,High,High,High,"High, High, High",13113
13115.0,12,219.55,113,High,High,High,"High, High, High",13115
13116.0,138,41.65,21,Low,Low,Low,"Low, Low, Low",13116
13117.0,22,120.02,69,High,High,High,"High, High, High",13117
13118.0,20,211.63,73,High,High,High,"High, High, High",13118
13120.0,239,2.55,1,Low,Low,Low,"Low, Low, Low",13120
13121.0,269,75.77,48,Low,High,Low,"Low, High, Low",13121
13122.0,240,117.28,50,Low,High,High,"Low, High, High",13122
13124.0,90,510.16,203,Low,High,High,"Low, High, High",13124
13126.0,5,196.77,122,High,High,High,"High, High, High",13126
13127.0,78,43.28,15,Low,Low,Low,"Low, Low, Low",13127
13130.0,94,4.5,2,Low,Low,Low,"Low, Low, Low",13130
13131.0,23,71.81,36,High,Low,Low,"High, Low, Low",13131
13132.0,262,6.3,2,Low,Low,Low,"Low, Low, Low",13132
13133.0,274,17.5,5,Low,Low,Low,"Low, Low, Low",13133
13134.0,86,187.3,80,Low,High,High,"Low, High, High",13134
13136.0,56,296.08,121,Low,High,High,"Low, High, High",13136
13137.0,11,1281.74,695,High,High,High,"High, High, High",13137
13138.0,22,169.81,62,High,High,High,"High, High, High",13138
13139.0,16,276.1,110,High,High,High,"High, High, High",13139
13140.0,108,106.69,43,Low,High,High,"Low, High, High",13140
13141.0,85,252.54,129,Low,High,High,"Low, High, High",13141
13142.0,19,57.72,19,High,Low,Low,"High, Low, Low",13142
13144.0,333,5.9,2,Low,Low,Low,"Low, Low, Low",13144
13145.0,40,14.9,4,High,Low,Low,"High, Low, Low",13145
13146.0,26,34.46,17,High,Low,Low,"High, Low, Low",13146
13147.0,43,9.9,2,High,Low,Low,"High, Low, Low",13147
13148.0,29,596.43,267,High,High,High,"High, High, High",13148
13149.0,14,141.74,68,High,High,High,"High, High, High",13149
13151.0,296,163.71,52,Low,High,High,"Low, High, High",13151
13153.0,6,12.06,8,High,Low,Low,"High, Low, Low",13153
13155.0,33,175.52,78,High,High,High,"High, High, High",13155
13157.0,49,141.09,77,High,High,High,"High, High, High",13157
13158.0,95,158.63,78,Low,High,High,"Low, High, High",13158
13159.0,9,210.63,106,High,High,High,"High, High, High",13159
13160.0,22,4.15,3,High,Low,Low,"High, Low, Low",13160
13161.0,313,21.9,6,Low,Low,Low,"Low, Low, Low",13161
13162.0,122,92.5,62,Low,High,High,"Low, High, High",13162
13165.0,46,20.19,26,High,Low,Low,"High, Low, Low",13165
13166.0,283,72.2,38,Low,High,Low,"Low, High, Low",13166
13167.0,19,112.98,50,High,High,High,"High, High, High",13167
13168.0,36,271.1,115,High,High,High,"High, High, High",13168
13169.0,64,22.490000000000002,9,Low,Low,Low,"Low, Low, Low",13169
13170.0,27,49.29,31,High,Low,Low,"High, Low, Low",13170
13171.0,22,91.95,39,High,High,High,"High, High, High",13171
13173.0,4,113.39,42,High,High,High,"High, High, High",13173
13174.0,16,614.94,271,High,High,High,"High, High, High",13174
13176.0,46,147.97,64,High,High,High,"High, High, High",13176
13177.0,65,59.75,17,Low,Low,Low,"Low, Low, Low",13177
13178.0,26,466.03000000000003,241,High,High,High,"High, High, High",13178
13182.0,45,7.54,11,High,Low,Low,"High, Low, Low",13182
13183.0,8,101.01,62,High,High,High,"High, High, High",13183
13184.0,15,280.92,168,High,High,High,"High, High, High",13184
13185.0,268,5.95,1,Low,Low,Low,"Low, Low, Low",13185
13186.0,40,182.86,68,High,High,High,"High, High, High",13186
13187.0,337,75.22,30,Low,Low,Low,"Low, Low, Low",13187
13188.0,11,4.15,1,High,Low,Low,"High, Low, Low",13188
13189.0,19,9.25,21,High,Low,Low,"High, Low, Low",13189
13192.0,95,139.21,60,Low,High,High,"Low, High, High",13192
13193.0,61,66.29,28,Low,Low,Low,"Low, Low, Low",13193
13194.0,136,7.95,3,Low,Low,Low,"Low, Low, Low",13194
13196.0,11,209.01000000000002,107,High,High,High,"High, High, High",13196
13198.0,10,398.78000000000003,212,High,High,High,"High, High, High",13198
13199.0,8,135.32,53,High,High,High,"High, High, High",13199
13200.0,22,100.72,39,High,High,High,"High, High, High",13200
13203.0,10,80.85,53,High,High,High,"High, High, High",13203
13207.0,15,18.330000000000002,8,High,Low,Low,"High, Low, Low",13207
13208.0,59,262.53000000000003,138,Low,High,High,"Low, High, High",13208
13209.0,30,530.24,283,High,High,High,"High, High, High",13209
13210.0,94,32.0,20,Low,Low,Low,"Low, Low, Low",13210
13211.0,10,67.87,51,High,High,Low,"High, High, Low",13211
13212.0,20,307.42,120,High,High,High,"High, High, High",13212
13213.0,57,145.25,72,Low,High,High,"Low, High, High",13213
13216.0,268,2.1,1,Low,Low,Low,"Low, Low, Low",13216
13217.0,122,2.89,1,Low,Low,Low,"Low, Low, Low",13217
13218.0,127,4.4399999999999995,4,Low,Low,Low,"Low, Low, Low",13218
13220.0,78,51.22,17,Low,Low,Low,"Low, Low, Low",13220
13221.0,240,177.3,51,Low,High,High,"Low, High, High",13221
13223.0,200,7.7,4,Low,Low,Low,"Low, Low, Low",13223
13224.0,60,203.33,96,Low,High,High,"Low, High, High",13224
13226.0,273,20.69,14,Low,Low,Low,"Low, Low, Low",13226
13227.0,202,23.4,9,Low,Low,Low,"Low, Low, Low",13227
13229.0,226,21.7,8,Low,Low,Low,"Low, Low, Low",13229
13230.0,4,1058.04,571,High,High,High,"High, High, High",13230
13232.0,13,427.82,180,High,High,High,"High, High, High",13232
13233.0,74,28.669999999999998,33,Low,Low,Low,"Low, Low, Low",13233
13235.0,212,129.88,55,Low,High,High,"Low, High, High",13235
13236.0,25,86.15,29,High,Low,High,"High, Low, High",13236
13238.0,23,54.95,25,High,Low,Low,"High, Low, Low",13238
13239.0,262,32.63,19,Low,Low,Low,"Low, Low, Low",13239
13240.0,96,175.04,63,Low,High,High,"Low, High, High",13240
13242.0,112,27.04,13,Low,Low,Low,"Low, Low, Low",13242
13243.0,203,124.21000000000001,51,Low,High,High,"Low, High, High",13243
13244.0,93,74.24000000000001,24,Low,Low,Low,"Low, Low, Low",13244
13245.0,51,39.5,11,High,Low,Low,"High, Low, Low",13245
13246.0,18,196.18,123,High,High,High,"High, High, High",13246
13247.0,18,52.14,24,High,Low,Low,"High, Low, Low",13247
13248.0,125,56.730000000000004,24,Low,Low,Low,"Low, Low, Low",13248
13249.0,93,28.39,14,Low,Low,Low,"Low, Low, Low",13249
13253.0,157,23.62,20,Low,Low,Low,"Low, Low, Low",13253
13255.0,9,20.130000000000003,8,High,Low,Low,"High, Low, Low",13255
13258.0,12,102.22,32,High,Low,High,"High, Low, High",13258
13259.0,62,179.58,85,Low,High,High,"Low, High, High",13259
13260.0,61,14.84,4,Low,Low,Low,"Low, Low, Low",13260
13261.0,269,36.9,6,Low,Low,Low,"Low, Low, Low",13261
13262.0,263,17.02,9,Low,Low,Low,"Low, Low, Low",13262
13263.0,1,3298.85,1624,High,High,High,"High, High, High",13263
13265.0,53,95.12,71,Low,High,High,"Low, High, High",13265
13266.0,11,237.55,147,High,High,High,"High, High, High",13266
13267.0,3,485.22,179,High,High,High,"High, High, High",13267
13268.0,18,607.21,419,High,High,High,"High, High, High",13268
13269.0,1,620.71,287,High,High,High,"High, High, High",13269
13271.0,37,114.88,96,High,High,High,"High, High, High",13271
13272.0,31,44.64,12,High,Low,Low,"High, Low, Low",13272
13273.0,113,20.48,15,Low,Low,Low,"Low, Low, Low",13273
13276.0,64,92.98,24,Low,Low,High,"Low, Low, High",13276
13277.0,16,8.3,6,High,Low,Low,"High, Low, Low",13277
13278.0,41,72.47,43,High,High,Low,"High, High, Low",13278
13279.0,78,23.43,9,Low,Low,Low,"Low, Low, Low",13279
13280.0,122,166.02,78,Low,High,High,"Low, High, High",13280
13282.0,18,85.32000000000001,28,High,Low,High,"High, Low, High",13282
13283.0,60,9.15,7,Low,Low,Low,"Low, Low, Low",13283
13284.0,331,25.97,10,Low,Low,Low,"Low, Low, Low",13284
13285.0,23,295.87,178,High,High,High,"High, High, High",13285
13291.0,156,89.2,40,Low,High,High,"Low, High, High",13291
13292.0,39,38.75,23,High,Low,Low,"High, Low, Low",13292
13294.0,190,128.5,46,Low,High,High,"Low, High, High",13294
13295.0,360,18.45,8,Low,Low,Low,"Low, Low, Low",13295
13296.0,137,3.54,4,Low,Low,Low,"Low, Low, Low",13296
13297.0,8,159.07,52,High,High,High,"High, High, High",13297
13298.0,1,3.75,1,High,Low,Low,"High, Low, Low",13298
13299.0,268,13.8,4,Low,Low,Low,"Low, Low, Low",13299
13300.0,169,47.73,20,Low,Low,Low,"Low, Low, Low",13300
13301.0,104,167.5,75,Low,High,High,"Low, High, High",13301
13304.0,351,42.910000000000004,17,Low,Low,Low,"Low, Low, Low",13304
13305.0,4,108.53,53,High,High,High,"High, High, High",13305
13307.0,120,3.75,1,Low,Low,Low,"Low, Low, Low",13307
13308.0,23,148.27,51,High,High,High,"High, High, High",13308
13309.0,7,161.57,100,High,High,High,"High, High, High",13309
13310.0,28,163.86,65,High,High,High,"High, High, High",13310
13311.0,4,47.34,19,High,Low,Low,"High, Low, Low",13311
13313.0,22,164.02,76,High,High,High,"High, High, High",13313
13314.0,2,125.3,55,High,High,High,"High, High, High",13314
13316.0,37,103.7,45,High,High,High,"High, High, High",13316
13317.0,66,254.95000000000002,98,Low,High,High,"Low, High, High",13317
13318.0,1,29.75,15,High,Low,Low,"High, Low, Low",13318
13319.0,5,1242.0,437,High,High,High,"High, High, High",13319
13320.0,78,192.19,106,Low,High,High,"Low, High, High",13320
13321.0,86,20.86,9,Low,Low,Low,"Low, Low, Low",13321
13322.0,17,69.26,25,High,Low,Low,"High, Low, Low",13322
13323.0,3,91.3,20,High,Low,High,"High, Low, High",13323
13324.0,36,58.6,20,High,Low,Low,"High, Low, Low",13324
13325.0,82,31.240000000000002,10,Low,Low,Low,"Low, Low, Low",13325
13327.0,39,246.05,93,High,High,High,"High, High, High",13327
13328.0,316,13.27,8,Low,Low,Low,"Low, Low, Low",13328
13329.0,32,19.56,11,High,Low,Low,"High, Low, Low",13329
13330.0,93,83.8,47,Low,High,High,"Low, High, High",13330
13332.0,14,51.24,20,High,Low,Low,"High, Low, Low",13332
13334.0,82,614.8,248,Low,High,High,"Low, High, High",13334
13336.0,77,106.88,48,Low,High,High,"Low, High, High",13336
13338.0,158,31.68,14,Low,Low,Low,"Low, Low, Low",13338
13339.0,201,140.37,42,Low,High,High,"Low, High, High",13339
13340.0,45,150.92000000000002,54,High,High,High,"High, High, High",13340
13341.0,261,98.45,35,Low,Low,High,"Low, Low, High",13341
13343.0,178,56.33,17,Low,Low,Low,"Low, Low, Low",13343
13344.0,68,252.81,102,Low,High,High,"Low, High, High",13344
13345.0,288,43.0,17,Low,Low,Low,"Low, Low, Low",13345
13347.0,70,6.199999999999999,4,Low,Low,Low,"Low, Low, Low",13347
13348.0,64,30.88,14,Low,Low,Low,"Low, Low, Low",13348
13349.0,11,14.42,15,High,Low,Low,"High, Low, Low",13349
13350.0,16,88.23,28,High,Low,High,"High, Low, High",13350
13351.0,66,53.97,15,Low,Low,Low,"Low, Low, Low",13351
13352.0,60,24.81,21,Low,Low,Low,"Low, Low, Low",13352
13354.0,71,84.86,47,Low,High,High,"Low, High, High",13354
13355.0,122,69.93,29,Low,Low,Low,"Low, Low, Low",13355
13356.0,80,87.58,34,Low,Low,High,"Low, Low, High",13356
13357.0,257,194.67000000000002,83,Low,High,High,"Low, High, High",13357
13358.0,269,62.0,23,Low,Low,Low,"Low, Low, Low",13358
13359.0,64,50.4,18,Low,Low,Low,"Low, Low, Low",13359
13362.0,9,395.38,144,High,High,High,"High, High, High",13362
13363.0,18,112.56,54,High,High,High,"High, High, High",13363
13364.0,71,25.98,10,Low,Low,Low,"Low, Low, Low",13364
13365.0,34,220.71,111,High,High,High,"High, High, High",13365
13368.0,257,59.47,24,Low,Low,Low,"Low, Low, Low",13368
13369.0,366,30.42,11,Low,Low,Low,"Low, Low, Low",13369
13370.0,372,86.95,32,Low,Low,High,"Low, Low, High",13370
13372.0,90,57.82,19,Low,Low,Low,"Low, Low, Low",13372
13373.0,61,339.69,137,Low,High,High,"Low, High, High",13373
13375.0,89,87.9,33,Low,Low,High,"Low, Low, High",13375
13376.0,99,112.43,48,Low,High,High,"Low, High, High",13376
13379.0,26,143.33,94,High,High,High,"High, High, High",13379
13381.0,32,352.69,147,High,High,High,"High, High, High",13381
13382.0,281,23.38,13,Low,Low,Low,"Low, Low, Low",13382
13384.0,31,298.01,126,High,High,High,"High, High, High",13384
13385.0,330,77.96000000000001,29,Low,Low,Low,"Low, Low, Low",13385
